INTEGER;CATEGORICAL;STRING;DOUBLE
#;Estado;Nome Município;Valor
3409;PIAUÍ;MILTON BRANDAO;1219315
3410;PIAUÍ;MORRO CABECA NO TEMPO;958128
3411;PIAUÍ;MORRO DO CHAPEU DO PIAUI;1430713
3412;PIAUÍ;MURICI DOS PORTELAS;1567053
3413;PIAUÍ;NOSSA SENHORA DE NAZARE;848721
3414;PIAUÍ;NOVO SANTO ANTONIO;611150
3415;PIAUÍ;OLHO D'AGUA DO PIAUI;529896
3416;PIAUÍ;PAJEU DO PIAUI;620861
3417;PIAUÍ;PAQUETA;925729
3418;PIAUÍ;PAVUSSU;940005
3419;PIAUÍ;PEDRO LAURENTINO;498598
3420;PIAUÍ;NOVA SANTA RITA;1014414
3421;PIAUÍ;PORTO ALEGRE DO PIAUI;415295
3422;PIAUÍ;RIACHO FRIO;1122850
3423;PIAUÍ;RIBEIRA DO PIAUI;826868
3424;PIAUÍ;SANTO ANTONIO DOS MILAGRES;378284
3425;PIAUÍ;SAO FRANCISCO DE ASSIS DO PIAU;1064167
3426;PIAUÍ;SAO GONCALO DO GURGUEIA;440833
3427;PIAUÍ;SAO JOAO DA FRONTEIRA;1100019
3428;PIAUÍ;SAO JOAO DA VARJOTA;950258
3429;PIAUÍ;SAO JOAO DO ARRAIAL;1591684
3430;PIAUÍ;SAO LUIS DO PIAUI;573377
3431;PIAUÍ;SAO MIGUEL DA BAIXA GRANDE;379011
3432;PIAUÍ;SAO MIGUEL DO FIDALGO;575353
3433;PIAUÍ;SEBASTIAO BARROS;1045257
3434;PIAUÍ;SEBASTIAO LEAL;757863
3435;PIAUÍ;SUSSUAPARA;1134876
3436;PIAUÍ;TAMBORIL DO PIAUI;636931
3437;PIAUÍ;TANQUE DO PIAUI;537702
3438;PIAUÍ;VERA MENDES;698482
3439;PIAUÍ;VILA NOVA DO PIAUI;642520
3440;PIAUÍ;WALL FERRAZ;947024
3441;PIAUÍ;COIVARAS;747681
3442;PIAUÍ;JARDIM DO MULATO;895248
3443;PIAUÍ;LAGOA ALEGRE;1736244
3444;PIAUÍ;AGRICOLANDIA;907626
3445;PIAUÍ;AGUA BRANCA;2398464
3446;PIAUÍ;ALTO LONGA;2638352
3447;PIAUÍ;ALTOS;5643952
3448;PIAUÍ;AMARANTE;3264244
3449;PIAUÍ;ANGICAL DO PIAUI;1201678
3450;PIAUÍ;ANISIO DE ABREU;1738709
3451;PIAUÍ;ANTONIO ALMEIDA;447044
3452;PIAUÍ;AROAZES;1157625
3453;PIAUÍ;ARRAIAL;973665
3454;PIAUÍ;AVELINO LOPES;2265289
3455;PIAUÍ;BARRAS;8694703
3456;PIAUÍ;BARREIRAS DO PIAUI;659746
3457;PIAUÍ;BARRO DURO;1238998
3458;PIAUÍ;BATALHA;5206258
3459;PIAUÍ;BENEDITINOS;1927229
3460;PIAUÍ;BERTOLINIA;969434
3461;PIAUÍ;BOCAINA;748031
3462;PIAUÍ;BOM JESUS;3011793
3463;PIAUÍ;BURITI DOS LOPES;3664309
3464;PIAUÍ;CAMPINAS DO PIAUI;1179026
3465;PIAUÍ;CAMPO MAIOR;7054220
3466;PIAUÍ;CANTO DO BURITI;3981622
3467;PIAUÍ;CAPITAO DE CAMPOS;2233143
3468;PIAUÍ;CARACOL;1968605
3469;PIAUÍ;CASTELO DO PIAUI;3780663
3470;PIAUÍ;COCAL;5161655
3471;PIAUÍ;CONCEICAO DO CANINDE;1070530
3472;PIAUÍ;CORRENTE;4577392
3473;PIAUÍ;CRISTALANDIA DO PIAUI;1459756
3474;PIAUÍ;CRISTINO CASTRO;1453357
3475;PIAUÍ;CURIMATA;2145863
3476;PIAUÍ;DEMERVAL LOBAO;2547749
3477;PIAUÍ;DOM EXPEDITO LOPES;1064350
3478;PIAUÍ;ELESBAO VELOSO;2742813
3479;PIAUÍ;ELISEU MARTINS;726136
3480;PIAUÍ;ESPERANTINA;6449629
3481;PIAUÍ;FLORES DO PIAUI;864211
3482;PIAUÍ;FLORIANO;7084269
3483;PIAUÍ;FRANCINOPOLIS;1119099
3484;PIAUÍ;FRANCISCO AYRES;996114
3485;PIAUÍ;FRANCISCO SANTOS;1500395
3486;PIAUÍ;FRONTEIRAS;1519584
3487;PIAUÍ;GILBUES;2026941
3488;PIAUÍ;GUADALUPE;1427207
3489;PIAUÍ;HUGO NAPOLEAO;684495
3490;PIAUÍ;INHUMA;2941389
3491;PIAUÍ;IPIRANGA DO PIAUI;1821078
3492;PIAUÍ;ISAIAS COELHO;1696450
3493;PIAUÍ;ITAINOPOLIS;2215020
3494;PIAUÍ;ITAUEIRA;1990989
3495;PIAUÍ;JAICOS;3467203
3496;PIAUÍ;PAU D ARCO DO PIAUI;625586
3497;PIAUÍ;JERUMENHA;801472
3498;PIAUÍ;JOAQUIM PIRES;2640776
3499;PIAUÍ;JOSE DE FREITAS;6240013
3500;PIAUÍ;LANDRI SALES;1102230
3501;PIAUÍ;LUIS CORREIA;5426627
3502;PIAUÍ;LUZILANDIA;4660449
3503;PIAUÍ;MANOEL EMIDIO;954279
3504;PIAUÍ;MARCOS PARENTE;739371
3505;PIAUÍ;MATIAS OLIMPIO;2145242
3506;PIAUÍ;MIGUEL ALVES;6641103
3507;PIAUÍ;MIGUEL LEAO;198131
3508;PIAUÍ;MONSENHOR GIL;1978334
3509;PIAUÍ;MONSENHOR HIPOLITO;1578220
3510;PIAUÍ;MONTE ALEGRE DO PIAUI;2158348
3511;PIAUÍ;NAZARE DO PIAUI;1216203
3512;PIAUÍ;NOSSA SENHORA DOS REMEDIOS;1720798
3513;PIAUÍ;NOVO ORIENTE DO PIAUI;1322565
3514;PIAUÍ;OEIRAS;6421121
3515;PIAUÍ;DOMINGOS MOURAO;886804
3516;PIAUÍ;PADRE MARCOS;1547073
3517;PIAUÍ;PAES LANDIM;872532
3518;PIAUÍ;PALMEIRA DO PIAUI;940458
3519;PIAUÍ;PALMEIRAIS;2823195
3520;PIAUÍ;PARNAGUA;2144497
3521;PIAUÍ;PARNAIBA;12236023
3522;PIAUÍ;PAULISTANA;4041924
3523;PIAUÍ;PEDRO II;7179069
3524;PIAUÍ;PICOS;9777306
3525;PIAUÍ;PIMENTEIRAS;2168601
3526;PIAUÍ;PIO IX;3620867
3527;PIAUÍ;PIRACURUCA;4955069
3528;PIAUÍ;PIRIPIRI;8978713
3529;PIAUÍ;PORTO;2316336
3530;PIAUÍ;PRATA DO PIAUI;634303
3531;PIAUÍ;REDENCAO DO GURGUEIA;1743443
3532;PIAUÍ;REGENERACAO;3418797
3533;PIAUÍ;RIBEIRO GONCALVES;1100669
3534;PIAUÍ;RIO GRANDE DO PIAUI;1269517
3535;PIAUÍ;NAZARIA;469354
3536;PIAUÍ;SANTA CRUZ DO PIAUI;1151924
3537;PIAUÍ;SANTA FILOMENA;1018479
3538;PIAUÍ;SANTA LUZ;1038664
3539;PIAUÍ;SANTO ANTONIO DE LISBOA;1070261
3540;PIAUÍ;AROEIRAS DO ITAIM;438104
3541;PIAUÍ;SANTO INACIO DO PIAUI;711269
3542;PIAUÍ;SAO FELIX DO PIAUI;480459
3543;PIAUÍ;SAO FRANCISCO DO PIAUI;1269323
3544;PIAUÍ;SAO GONCALO DO PIAUI;859766
3545;PIAUÍ;SAO JOAO DA SERRA;1396574
3546;PIAUÍ;SAO JOAO DO PIAUI;3144955
3547;PIAUÍ;SAO JOSE DO PEIXE;814704
3548;PIAUÍ;SAO JOSE DO PIAUI;1364047
3549;PIAUÍ;SAO JULIAO;1184930
3550;PIAUÍ;SAO MIGUEL DO TAPUIO;3631119
3551;PIAUÍ;SAO PEDRO DO PIAUI;2416707
3552;PIAUÍ;SAO RAIMUNDO NONATO;5585968
3553;PIAUÍ;SIMOES;3075420
3554;PIAUÍ;SIMPLICIO MENDES;2112076
3555;PIAUÍ;SOCORRO DO PIAUI;1012465
3556;PIAUÍ;TERESINA;70882243
3557;PIAUÍ;UNIAO;7922267
3558;PIAUÍ;URUCUI;2354728
3559;PIAUÍ;VALENCA DO PIAUI;2946436
3560;PIAUÍ;VARZEA GRANDE;817302
3561;PIAUÍ;DIRCEU ARCOVERDE;1257352
3562;PIAUÍ;DOM INOCENCIO;2008663
3563;PIAUÍ;SAO JOAO DA CANABRAVA;949639
3564;PIAUÍ;PASSAGEM FRANCA DO PIAUI;837619
3565;PIAUÍ;SANTA CRUZ DOS MILAGRES;619474
3566;PIAUÍ;BURITI DOS MONTES;1425515
3567;PIAUÍ;CABECEIRAS DO PIAUI;1893475
3568;PIAUÍ;SIGEFREDO PACHECO;1978041
3569;PIAUÍ;BAIXA GRANDE DO RIBEIRO;1764450
3570;PIAUÍ;CANAVIEIRA;753735
3571;PIAUÍ;COLONIA DO GURGUEIA;1018471
3572;PIAUÍ;BONFIM DO PIAUI;1187162
3573;PIAUÍ;COLONIA DO PIAUI;1636189
3574;PIAUÍ;CORONEL JOSE DIAS;995245
3575;PIAUÍ;FARTURA DO PIAUI;1077449
3576;PIAUÍ;LAGOA DO BARRO DO PIAUI;975683
3577;PIAUÍ;SANTA ROSA DO PIAUI;1083804
3578;PIAUÍ;SAO BRAZ DO PIAUI;990004
3579;PIAUÍ;SAO LOURENCO DO PIAUI;1048437
3580;PIAUÍ;VARZEA BRANCA;1078020
3581;PIAUÍ;ALEGRETE DO PIAUI;900171
3582;PIAUÍ;CALDEIRAO GRANDE DO PIAUI;1162534
3583;PIAUÍ;JACOBINA DO PIAUI;1172059
3584;PIAUÍ;MARCOLANDIA;1689188
3585;PIAUÍ;PATOS DO PIAUI;1300092
3586;PIAUÍ;QUEIMADA NOVA;1789685
3587;PIAUÍ;SANTANA DO PIAUI;805545
3588;PIAUÍ;BRASILEIRA;1480008
3589;PIAUÍ;SAO JOSE DO DIVINO;1012930
3590;PIAUÍ;BOM PRINCIPIO DO PIAUI;1080825
3591;PIAUÍ;ALAGOINHA DO PIAUI;1409384
3592;RIO DE JANEIRO;ARMACAO DE BUZIOS;1427458
3593;RIO DE JANEIRO;CARAPEBUS;789140
3594;RIO DE JANEIRO;IGUABA GRANDE;1188254
3595;RIO DE JANEIRO;MACUCO;364752
3596;RIO DE JANEIRO;PINHEIRAL;1583888
3597;RIO DE JANEIRO;PORTO REAL;901994
3598;RIO DE JANEIRO;SAO FRANCISCO DE ITABAPOANA;4427411
3599;RIO DE JANEIRO;SAO JOSE DE UBA;587971
3600;RIO DE JANEIRO;SEROPEDICA;6420453
3601;RIO DE JANEIRO;TANGUA;2955987
3602;RIO DE JANEIRO;MESQUITA;9141031
3603;RIO DE JANEIRO;GUAPIMIRIM;3589460
3604;RIO DE JANEIRO;BELFORD ROXO;39514068
3605;RIO DE JANEIRO;QUEIMADOS;13194974
3606;RIO DE JANEIRO;JAPERI;11580315
3607;RIO DE JANEIRO;CARDOSO MOREIRA;1015821
3608;RIO DE JANEIRO;VARRE-SAI;910480
3609;RIO DE JANEIRO;APERIBE;498901
3610;RIO DE JANEIRO;RIO DAS OSTRAS;3598298
3611;RIO DE JANEIRO;QUATIS;705275
3612;RIO DE JANEIRO;AREAL;667400
3613;RIO DE JANEIRO;COMENDADOR LEVY GASPARIAN;543020
3614;RIO DE JANEIRO;ANGRA DOS REIS;6547357
3615;RIO DE JANEIRO;ARARUAMA;8970636
3616;RIO DE JANEIRO;BARRA DO PIRAI;3802998
3617;RIO DE JANEIRO;BARRA MANSA;7842102
3618;RIO DE JANEIRO;BOM JARDIM;1184954
3619;RIO DE JANEIRO;BOM JESUS DO ITABAPOANA;2448519
3620;RIO DE JANEIRO;CABO FRIO;11195584
3621;RIO DE JANEIRO;CACHOEIRAS DE MACACU;4696757
3622;RIO DE JANEIRO;CAMBUCI;1132693
3623;RIO DE JANEIRO;CAMPOS DOS GOITACAZES;25012813
3624;RIO DE JANEIRO;CANTAGALO;1043257
3625;RIO DE JANEIRO;CARMO;1204498
3626;RIO DE JANEIRO;CASIMIRO DE ABREU;1343306
3627;RIO DE JANEIRO;CONCEICAO DE MACABU;1558011
3628;RIO DE JANEIRO;CORDEIRO;899273
3629;RIO DE JANEIRO;DUAS BARRAS;467980
3630;RIO DE JANEIRO;DUQUE DE CAXIAS;59854273
3631;RIO DE JANEIRO;ENGENHEIRO PAULO DE FRONTIN;796601
3632;RIO DE JANEIRO;ITABORAI;14644552
3633;RIO DE JANEIRO;ITAGUAI;7621887
3634;RIO DE JANEIRO;ITAOCARA;1594727
3635;RIO DE JANEIRO;ITAPERUNA;4065350
3636;RIO DE JANEIRO;LAJE DO MURIAE;727095
3637;RIO DE JANEIRO;MACAE;6661142
3638;RIO DE JANEIRO;MAGE;20477450
3639;RIO DE JANEIRO;MANGARATIBA;1878341
3640;RIO DE JANEIRO;MARICA;6000526
3641;RIO DE JANEIRO;MENDES;967723
3642;RIO DE JANEIRO;MIGUEL PEREIRA;1716852
3643;RIO DE JANEIRO;MIRACEMA;1937841
3644;RIO DE JANEIRO;NATIVIDADE;1051087
3645;RIO DE JANEIRO;NILOPOLIS;7150219
3646;RIO DE JANEIRO;NITEROI;14032634
3647;RIO DE JANEIRO;NOVA FRIBURGO;4215103
3648;RIO DE JANEIRO;NOVA IGUACU;51464191
3649;RIO DE JANEIRO;PARACAMBI;2962259
3650;RIO DE JANEIRO;PARAIBA DO SUL;1916404
3651;RIO DE JANEIRO;PARATI;1366486
3652;RIO DE JANEIRO;PETROPOLIS;11873801
3653;RIO DE JANEIRO;PIRAI;1209781
3654;RIO DE JANEIRO;PORCIUNCULA;1313518
3655;RIO DE JANEIRO;RESENDE;2169291
3656;RIO DE JANEIRO;RIO BONITO;4551823
3657;RIO DE JANEIRO;RIO CLARO;958695
3658;RIO DE JANEIRO;RIO DAS FLORES;539005
3659;RIO DE JANEIRO;SANTA MARIA MADALENA;751220
3660;RIO DE JANEIRO;SANTO ANTONIO DE PADUA;1395837
3661;RIO DE JANEIRO;SAO FIDELIS;2880344
3662;RIO DE JANEIRO;SAO GONCALO;44731795
3663;RIO DE JANEIRO;SAO JOAO DA BARRA;2220309
3664;RIO DE JANEIRO;SAO JOAO DE MERITI;21177840
3665;RIO DE JANEIRO;SAO PEDRO DA ALDEIA;6182770
3666;RIO DE JANEIRO;SAO SEBASTIAO DO ALTO;645867
3667;RIO DE JANEIRO;SAPUCAIA;1333125
3668;RIO DE JANEIRO;SAQUAREMA;4598477
3669;RIO DE JANEIRO;SILVA JARDIM;2449770
3670;RIO DE JANEIRO;SUMIDOURO;1575532
3671;RIO DE JANEIRO;TERESOPOLIS;6115357
3672;RIO DE JANEIRO;TRAJANO DE MORAIS;895816
3673;RIO DE JANEIRO;TRES RIOS;4789772
3674;RIO DE JANEIRO;VALENCA;4354184
3675;RIO DE JANEIRO;VASSOURAS;2134610
3676;RIO DE JANEIRO;VOLTA REDONDA;10433347
3677;RIO DE JANEIRO;ARRAIAL DO CABO;1603584
3678;RIO DE JANEIRO;ITALVA;1020520
3679;RIO DE JANEIRO;RIO DE JANEIRO;190628108
3680;RIO DE JANEIRO;ITATIAIA;2251902
3681;RIO DE JANEIRO;PATY DO ALFERES;2010250
3682;RIO DE JANEIRO;QUISSAMA;1340764
3683;RIO DE JANEIRO;SAO JOSE DO VALE DO RIO PRETO;1416960
3684;RIO GRANDE DO NORTE;BODO;535307
3685;RIO GRANDE DO NORTE;CAICARA DO NORTE;1038394
3686;RIO GRANDE DO NORTE;FERNANDO PEDROZA;475120
3687;RIO GRANDE DO NORTE;ITAJA;1133135
3688;RIO GRANDE DO NORTE;MAJOR SALES;526473
3689;RIO GRANDE DO NORTE;RIO DO FOGO;1862443
3690;RIO GRANDE DO NORTE;SANTA MARIA;824207
3691;RIO GRANDE DO NORTE;PORTO DO MANGUE;1000312
3692;RIO GRANDE DO NORTE;TIBAU;559470
3693;RIO GRANDE DO NORTE;SAO MIGUEL DE TOUROS;1501235
3694;RIO GRANDE DO NORTE;SERRINHA DOS PINTOS;799003
3695;RIO GRANDE DO NORTE;TENENTE LAURENTINO CRUZ;949200
3696;RIO GRANDE DO NORTE;TRIUNFO POTIGUAR;669716
3697;RIO GRANDE DO NORTE;VENHA-VER;720641
3698;RIO GRANDE DO NORTE;JUNDIA;606829
3699;RIO GRANDE DO NORTE;ACARI;1256690
3700;RIO GRANDE DO NORTE;ASSU;6438541
3701;RIO GRANDE DO NORTE;AFONSO BEZERRA;1803227
3702;RIO GRANDE DO NORTE;AGUA NOVA;497676
3703;RIO GRANDE DO NORTE;ALEXANDRIA;2141418
3704;RIO GRANDE DO NORTE;ALMINO AFONSO;807958
3705;RIO GRANDE DO NORTE;ALTO DO RODRIGUES;1399209
3706;RIO GRANDE DO NORTE;ANGICOS;1702357
3707;RIO GRANDE DO NORTE;ANTONIO MARTINS;1229417
3708;RIO GRANDE DO NORTE;APODI;5144527
3709;RIO GRANDE DO NORTE;AREIA BRANCA;3012190
3710;RIO GRANDE DO NORTE;ARES;1811063
3711;RIO GRANDE DO NORTE;CAMPO GRANDE;1515438
3712;RIO GRANDE DO NORTE;BAIA FORMOSA;1108211
3713;RIO GRANDE DO NORTE;BARCELONA;663411
3714;RIO GRANDE DO NORTE;BENTO FERNANDES;949924
3715;RIO GRANDE DO NORTE;BOM JESUS;1453200
3716;RIO GRANDE DO NORTE;BREJINHO;1694953
3717;RIO GRANDE DO NORTE;CAICARA DO RIO DO VENTO;499058
3718;RIO GRANDE DO NORTE;CAICO;7414998
3719;RIO GRANDE DO NORTE;CAMPO REDONDO;1701477
3720;RIO GRANDE DO NORTE;CANGUARETAMA;5239597
3721;RIO GRANDE DO NORTE;CARAUBAS;3474667
3722;RIO GRANDE DO NORTE;CARNAUBA DOS DANTAS;624679
3723;RIO GRANDE DO NORTE;CARNAUBAIS;1656550
3724;RIO GRANDE DO NORTE;CEARA-MIRIM;10436424
3725;RIO GRANDE DO NORTE;CERRO-CORA;1653257
3726;RIO GRANDE DO NORTE;CORONEL EZEQUIEL;965488
3727;RIO GRANDE DO NORTE;CORONEL JOAO PESSOA;852310
3728;RIO GRANDE DO NORTE;CRUZETA;1068172
3729;RIO GRANDE DO NORTE;CURRAIS NOVOS;5413736
3730;RIO GRANDE DO NORTE;DOUTOR SEVERIANO;1136887
3731;RIO GRANDE DO NORTE;ENCANTO;877396
3732;RIO GRANDE DO NORTE;EQUADOR;1061049
3733;RIO GRANDE DO NORTE;ESPIRITO SANTO;1361006
3734;RIO GRANDE DO NORTE;EXTREMOZ;3010823
3735;RIO GRANDE DO NORTE;FELIPE GUERRA;893131
3736;RIO GRANDE DO NORTE;FLORANIA;1314280
3737;RIO GRANDE DO NORTE;FRANCISCO DANTAS;446195
3738;RIO GRANDE DO NORTE;GALINHOS;294237
3739;RIO GRANDE DO NORTE;GOIANINHA;3066569
3740;RIO GRANDE DO NORTE;GOVERNADOR DIX-SEPT ROSADO;2067502
3741;RIO GRANDE DO NORTE;GROSSOS;1410293
3742;RIO GRANDE DO NORTE;GUAMARE;1545289
3743;RIO GRANDE DO NORTE;IELMO MARINHO;2182260
3744;RIO GRANDE DO NORTE;IPANGUACU;2075598
3745;RIO GRANDE DO NORTE;IPUEIRA;182012
3746;RIO GRANDE DO NORTE;ITAU;958936
3747;RIO GRANDE DO NORTE;JACANA;1207052
3748;RIO GRANDE DO NORTE;JANDAIRA;1052277
3749;RIO GRANDE DO NORTE;JANDUIS;888006
3750;RIO GRANDE DO NORTE;BOA SAUDE;1463877
3751;RIO GRANDE DO NORTE;JAPI;1266644
3752;RIO GRANDE DO NORTE;JARDIM DE ANGICOS;463390
3753;RIO GRANDE DO NORTE;JARDIM DE PIRANHAS;2067925
3754;RIO GRANDE DO NORTE;JARDIM DO SERIDO;1544101
3755;RIO GRANDE DO NORTE;JOAO CAMARA;4960541
3756;RIO GRANDE DO NORTE;JOAO DIAS;530650
3757;RIO GRANDE DO NORTE;JOSE DA PENHA;973276
3758;RIO GRANDE DO NORTE;JUCURUTU;2811116
3759;RIO GRANDE DO NORTE;MESSIAS TARGINO;699087
3760;RIO GRANDE DO NORTE;LAGOA DANTA;1041353
3761;RIO GRANDE DO NORTE;LAGOA DE PEDRAS;1345067
3762;RIO GRANDE DO NORTE;LAGOA DE VELHOS;425643
3763;RIO GRANDE DO NORTE;LAGOA NOVA;2471700
3764;RIO GRANDE DO NORTE;LAGOA SALGADA;1363666
3765;RIO GRANDE DO NORTE;LAJES;1571690
3766;RIO GRANDE DO NORTE;LAJES PINTADAS;762178
3767;RIO GRANDE DO NORTE;LUCRECIA;528890
3768;RIO GRANDE DO NORTE;LUIS GOMES;1746970
3769;RIO GRANDE DO NORTE;MACAIBA;9352387
3770;RIO GRANDE DO NORTE;MACAU;2904126
3771;RIO GRANDE DO NORTE;MARCELINO VIEIRA;1448397
3772;RIO GRANDE DO NORTE;MARTINS;1127488
3773;RIO GRANDE DO NORTE;MAXARANGUAPE;1435060
3774;RIO GRANDE DO NORTE;FRUTUOSO GOMES;762774
3775;RIO GRANDE DO NORTE;MONTANHAS;2108823
3776;RIO GRANDE DO NORTE;MONTE ALEGRE;2910155
3777;RIO GRANDE DO NORTE;MONTE DAS GAMELEIRAS;523814
3778;RIO GRANDE DO NORTE;MOSSORO;18220659
3779;RIO GRANDE DO NORTE;NATAL;49157585
3780;RIO GRANDE DO NORTE;NISIA FLORESTA;3373868
3781;RIO GRANDE DO NORTE;NOVA CRUZ;6248427
3782;RIO GRANDE DO NORTE;OLHO D'AGUA DO BORGES;666706
3783;RIO GRANDE DO NORTE;OURO BRANCO;540711
3784;RIO GRANDE DO NORTE;PARANA;792117
3785;RIO GRANDE DO NORTE;ESPIRITO SANTO DO OESTE;627732
3786;RIO GRANDE DO NORTE;PARAZINHO;831173
3787;RIO GRANDE DO NORTE;PARELHAS;2894360
3788;RIO GRANDE DO NORTE;PARNAMIRIM;13225341
3789;RIO GRANDE DO NORTE;PASSA E FICA;1679397
3790;RIO GRANDE DO NORTE;PASSAGEM;505995
3791;RIO GRANDE DO NORTE;PATU;2008307
3792;RIO GRANDE DO NORTE;PAU DOS FERROS;3407141
3793;RIO GRANDE DO NORTE;PEDRA GRANDE;672961
3794;RIO GRANDE DO NORTE;PEDRA PRETA;497672
3795;RIO GRANDE DO NORTE;PEDRO AVELINO;1189192
3796;RIO GRANDE DO NORTE;PEDRO VELHO;2275141
3797;RIO GRANDE DO NORTE;PENDENCIAS;1806072
3798;RIO GRANDE DO NORTE;PILOES;555651
3799;RIO GRANDE DO NORTE;POCO BRANCO;1985882
3800;RIO GRANDE DO NORTE;PORTALEGRE;1173471
3801;RIO GRANDE DO NORTE;SERRA CAIADA;1627368
3802;RIO GRANDE DO NORTE;PUREZA;1486641
3803;RIO GRANDE DO NORTE;RAFAEL FERNANDES;813189
3804;RIO GRANDE DO NORTE;RIACHO DA CRUZ;517057
3805;RIO GRANDE DO NORTE;RIACHO DE SANTANA;752596
3806;RIO GRANDE DO NORTE;RIACHUELO;1244461
3807;RIO GRANDE DO NORTE;RODOLFO FERNANDES;769763
3808;RIO GRANDE DO NORTE;RUY BARBOSA;574563
3809;RIO GRANDE DO NORTE;SAO FRANCISCO DO OESTE;583608
3810;RIO GRANDE DO NORTE;SANTA CRUZ;5519125
3811;RIO GRANDE DO NORTE;SANTANA DO SERIDO;360782
3812;RIO GRANDE DO NORTE;SANTANA DO MATOS;1931966
3813;RIO GRANDE DO NORTE;SANTO ANTONIO;3785888
3814;RIO GRANDE DO NORTE;SAO BENTO DO NORTE;593113
3815;RIO GRANDE DO NORTE;SAO BENTO DO TRAIRI;674471
3816;RIO GRANDE DO NORTE;SAO FERNANDO;617534
3817;RIO GRANDE DO NORTE;SAO GONCALO DO AMARANTE;9063244
3818;RIO GRANDE DO NORTE;SAO JOAO DO SABUGI;768286
3819;RIO GRANDE DO NORTE;SAO JOSE DE MIPIBU;5062188
3820;RIO GRANDE DO NORTE;SAO JOSE DO CAMPESTRE;2099292
3821;RIO GRANDE DO NORTE;SAO JOSE DO SERIDO;449346
3822;RIO GRANDE DO NORTE;SAO MIGUEL;3915523
3823;RIO GRANDE DO NORTE;SAO PAULO DO POTENGI;2328532
3824;RIO GRANDE DO NORTE;SAO PEDRO;1058681
3825;RIO GRANDE DO NORTE;SAO RAFAEL;1375314
3826;RIO GRANDE DO NORTE;SAO TOME;1898692
3827;RIO GRANDE DO NORTE;SAO VICENTE;909200
3828;RIO GRANDE DO NORTE;SENADOR ELOI DE SOUZA;1078155
3829;RIO GRANDE DO NORTE;SENADOR GEORGINO AVELINO;533605
3830;RIO GRANDE DO NORTE;SERRA DE SAO BENTO;969808
3831;RIO GRANDE DO NORTE;SERRA NEGRA DO NORTE;1101622
3832;RIO GRANDE DO NORTE;SERRINHA;1369163
3833;RIO GRANDE DO NORTE;SEVERIANO MELO;1110377
3834;RIO GRANDE DO NORTE;SITIO NOVO;921201
3835;RIO GRANDE DO NORTE;TABOLEIRO GRANDE;316098
3836;RIO GRANDE DO NORTE;TAIPU;1933280
3837;RIO GRANDE DO NORTE;TANGARA;2422863
3838;RIO GRANDE DO NORTE;TENENTE ANANIAS;1791421
3839;RIO GRANDE DO NORTE;TIBAU DO SUL;1049145
3840;RIO GRANDE DO NORTE;TIMBAUBA DOS BATISTAS;266607
3841;RIO GRANDE DO NORTE;TOUROS;4749803
3842;RIO GRANDE DO NORTE;UMARIZAL;1823886
3843;RIO GRANDE DO NORTE;UPANEMA;2050946
3844;RIO GRANDE DO NORTE;VARZEA;893815
3845;RIO GRANDE DO NORTE;RAFAEL GODEIRO;526756
3846;RIO GRANDE DO NORTE;VERA CRUZ;1593604
3847;RIO GRANDE DO NORTE;VICOSA;307349
3848;RIO GRANDE DO NORTE;VILA FLOR;468771
3849;RIO GRANDE DO NORTE;SERRA DO MEL;1588228
3850;RIO GRANDE DO NORTE;BARAUNA;4128834
3851;RIO GRANDE DO SUL;ARARICA;466265
3852;RIO GRANDE DO SUL;BALNEARIO PINHAL;627425
3853;RIO GRANDE DO SUL;BARRA DO QUARAI;371641
3854;RIO GRANDE DO SUL;BENJAMIN CONSTANT DO SUL;276216
3855;RIO GRANDE DO SUL;BOA VISTA DO SUL;15465
3856;RIO GRANDE DO SUL;CAPIVARI DO SUL;135663
3857;RIO GRANDE DO SUL;CARAA;383147
3858;RIO GRANDE DO SUL;CERRITO;611124
3859;RIO GRANDE DO SUL;CHUI;323282
3860;RIO GRANDE DO SUL;CHUVISCA;356498
3861;RIO GRANDE DO SUL;CRISTAL DO SUL;403839
3862;RIO GRANDE DO SUL;DILERMANDO DE AGUIAR;280894
3863;RIO GRANDE DO SUL;DOM PEDRO DE ALCANTARA;91006
3864;RIO GRANDE DO SUL;DOUTOR RICARDO;29513
3865;RIO GRANDE DO SUL;ESPERANCA DO SUL;270274
3866;RIO GRANDE DO SUL;ESTRELA VELHA;282100
3867;RIO GRANDE DO SUL;FAZENDA VILANOVA;100889
3868;RIO GRANDE DO SUL;FLORIANO PEIXOTO;110376
3869;RIO GRANDE DO SUL;HERVEIRAS;165462
3870;RIO GRANDE DO SUL;ITAARA;320931
3871;RIO GRANDE DO SUL;JARI;150333
3872;RIO GRANDE DO SUL;MACAMBARA;379969
3873;RIO GRANDE DO SUL;MAMPITUBA;302649
3874;RIO GRANDE DO SUL;MARQUES DE SOUZA;99934
3875;RIO GRANDE DO SUL;MONTE ALEGRE DOS CAMPOS;217744
3876;RIO GRANDE DO SUL;MUITOS CAPOES;120194
3877;RIO GRANDE DO SUL;NOVA CANDELARIA;39535
3878;RIO GRANDE DO SUL;NOVA RAMADA;93949
3879;RIO GRANDE DO SUL;NOVO CABRAIS;262603
3880;RIO GRANDE DO SUL;PASSA SETE;368782
3881;RIO GRANDE DO SUL;SENADOR SALGADO FILHO;252565
3882;RIO GRANDE DO SUL;SETE DE SETEMBRO;217447
